CustomerName,OrderDate,ProductName,CategoryName,Quantity,TotalPrice
Benjamin Thomas,2025-08-09T08:02:19.154Z,Smart Treadmill,Grocery - Garden 524,4,4493.52
Benjamin Thomas,2025-08-09T08:02:19.154Z,Advanced Camera,Home & Kitchen - Computers 752,4,2751.16
Mia Davis,2025-08-09T06:31:10.875Z,Ultra Desk,Health - Wellness 961,3,568.8
Mia Davis,2025-08-09T06:31:10.875Z,Classic Chair,Books - Camera 506,4,339.76
Mia Davis,2025-08-09T06:31:10.875Z,Wireless Backpack,Grocery - Decor 255,2,339.92
Mia Davis,2025-08-09T06:31:10.875Z,Rustic Treadmill,Toys & Games - Kids 244,2,351.96
Mia Davis,2025-08-09T06:31:10.875Z,Essential Chair,Clothing - Outdoor 989,5,2747.1
Elijah Garcia,2025-08-09T00:33:52.486Z,Advanced Vacuum,Automotive - Bedding 513,4,1930.28
Elijah Garcia,2025-08-09T00:33:52.486Z,Eco Speaker,Automotive - Audio 586,5,381.65
Elijah Garcia,2025-08-09T00:33:52.486Z,Wireless Vacuum,Sports & Outdoors - Tools 879,5,2585.05
Elijah Garcia,2025-08-09T00:33:52.486Z,Ultra Guitar,Health - Mobile 488,3,358.71
Charlotte Johnson,2025-08-08T21:31:09.200Z,Vintage Treadmill,Clothing - Fitness 331,2,809.04
Charlotte Johnson,2025-08-08T21:31:09.200Z,Smart Backpack,Health - Footwear 931,2,269.72
Charlotte Johnson,2025-08-08T21:31:09.200Z,Modern Blender,Automotive - Mobile 962,4,436.84
Charlotte Johnson,2025-08-08T21:31:09.200Z,Essential Yoga Mat,Grocery - Office 997,3,325.89
Charlotte Johnson,2025-08-08T21:31:09.200Z,Premium Mixer,Home & Kitchen - Bedding 443,2,1455.34
Charlotte Johnson,2025-08-08T21:31:09.200Z,Vintage Watch,Electronics - Camera 492,2,1024.16
Lucas Rodriguez,2025-08-08T19:58:09.212Z,Eco Speaker,Automotive - Audio 586,4,305.32
Lucas Rodriguez,2025-08-08T19:58:09.212Z,Eco Smartphone,Health - Bedding 541,1,213.07
Elijah Johnson,2025-08-08T01:48:17.198Z,Premium Laptop,Electronics - Computers 359,5,1769.15
Elijah Johnson,2025-08-08T01:48:17.198Z,Classic Chair,Electronics - Garden 806,3,48.57
Charlotte Lopez,2025-08-07T01:46:54.152Z,Limited Backpack,Automotive - Pets 794,3,481.26
Charlotte Lopez,2025-08-07T01:46:54.152Z,Essential Jacket,Beauty & Personal Care - Fitness 113,3,859.98
Charlotte Lopez,2025-08-07T01:46:54.152Z,Advanced Sneakers,Books - Wellness 662,1,449.37
Charlotte Lopez,2025-08-07T01:46:54.152Z,Vintage Guitar,Home & Kitchen - Wellness 885,3,558.09
Liam Johnson,2025-08-06T09:03:47.325Z,Modern Blender,Sports & Outdoors - Accessories 971,5,303
Liam Johnson,2025-08-06T09:03:47.325Z,Compact Vacuum,Sports & Outdoors - Outdoor 546,4,3959.32
Liam Johnson,2025-08-06T09:03:47.325Z,Portable Printer,Sports & Outdoors - Accessories 793,2,315.68
Amelia Taylor,2025-08-06T05:54:18.094Z,Compact Printer,Grocery - Wellness 381,4,3205.56
Amelia Taylor,2025-08-06T05:54:18.094Z,Portable Guitar,Clothing - Storage 150,4,2042.96
Amelia Taylor,2025-08-06T05:54:18.094Z,Advanced Backpack,Electronics - Pets 730,2,1586.28
Amelia Taylor,2025-08-06T05:54:18.094Z,Deluxe Blender,Sports & Outdoors - Tools 326,5,5791.2
Amelia Taylor,2025-08-06T05:54:18.094Z,Modern Smartphone,Electronics - Computers 819,4,4785.36
Ethan Gonzalez,2025-08-05T13:33:29.186Z,Rustic Desk,Electronics - Garden 737,2,2132.14
Ethan Gonzalez,2025-08-05T13:33:29.186Z,Advanced Jacket,Home & Kitchen - Outdoor 661,5,3049.55
Ethan Gonzalez,2025-08-05T13:33:29.186Z,Compact Monitor,Sports & Outdoors - Mobile 117,4,1597.16
Ethan Gonzalez,2025-08-05T13:33:29.186Z,Rustic Router,Home & Kitchen - Accessories 898,2,1368.76
Ethan Gonzalez,2025-08-05T13:33:29.186Z,Advanced Guitar,Sports & Outdoors - Fitness 870,1,882.25
Ethan Gonzalez,2025-08-05T13:33:29.186Z,Rustic Watch,Home & Kitchen - Wellness 885,4,2566.4
Charlotte Gonzalez,2025-08-04T13:47:43.970Z,Rustic Treadmill,Toys & Games - Wellness 594,5,1436.95
Charlotte Gonzalez,2025-08-04T13:47:43.970Z,Deluxe Tablet,Beauty & Personal Care - Pets 554,5,372.4
Charlotte Gonzalez,2025-08-04T13:47:43.970Z,Portable Router,Clothing - Audio 776,3,39.27
Charlotte Gonzalez,2025-08-04T13:47:43.970Z,Vintage Chair,Automotive - Garden 114,1,845.63
Charlotte Gonzalez,2025-08-04T13:47:43.970Z,Smart Coffee Maker,Health - Wellness 402,5,834.15
Amelia Lopez,2025-08-04T12:05:34.041Z,Portable Coffee Maker,Electronics - Garden 737,2,1933.24
Amelia Lopez,2025-08-04T12:05:34.041Z,Smart Laptop,Sports & Outdoors - Computers 462,3,110.19
Liam Thomas,2025-08-02T14:38:18.971Z,Rustic Treadmill,Beauty & Personal Care - Camera 936,5,3103.25
Liam Thomas,2025-08-02T14:38:18.971Z,Rustic Tablet,Toys & Games - Pets 948,1,14.59
Liam Thomas,2025-08-02T14:38:18.971Z,Premium Backpack,Home & Kitchen - Camera 436,1,859.87
Liam Thomas,2025-08-02T14:38:18.971Z,Eco Jacket,Grocery - Office 875,2,128.42
Liam Thomas,2025-08-02T14:38:18.971Z,Modern Monitor,Books - Decor 941,5,4396.7
Alexander Hernandez,2025-08-02T11:11:22.340Z,Vintage Vacuum,Books - Footwear 358,4,3093.92
Alexander Hernandez,2025-08-02T11:11:22.340Z,Rustic Coffee Maker,Sports & Outdoors - Storage 57,1,978.4
Alexander Hernandez,2025-08-02T11:11:22.340Z,Portable Mixer,Clothing - Fitness 320,1,675.76
Alexander Hernandez,2025-08-02T11:11:22.340Z,Rustic Coffee Maker,Home & Kitchen - Office 64,5,2094.3
Alexander Hernandez,2025-08-02T11:11:22.340Z,Smart Printer,Health - Fitness 834,1,559.21
Alexander Hernandez,2025-08-02T11:11:22.340Z,Limited Cookware Set,Electronics - Computers 77,4,4125.68
Amelia Wilson,2025-08-02T06:57:30.331Z,Classic Drill,Home & Kitchen - Camera 33,2,2205.56
Amelia Wilson,2025-08-02T06:57:30.331Z,Wireless Tablet,Clothing - Accessories 748,4,1638.08
Amelia Wilson,2025-08-02T06:57:30.331Z,Portable Vacuum,Grocery - Pets 631,1,720.73
Amelia Wilson,2025-08-02T06:57:30.331Z,Wireless Treadmill,Books - Pets 697,4,3677
Amelia Wilson,2025-08-02T06:57:30.331Z,Deluxe Tablet,Books - Footwear 957,2,166.26
Sebastian Martinez,2025-08-01T22:27:02.619Z,Advanced Watch,Beauty & Personal Care - Audio 582,5,4660.35
Henry Miller,2025-08-01T12:55:04.199Z,Deluxe Drill,Toys & Games - Audio 75,1,35.14
Charlotte Gonzalez,2025-07-31T06:47:27.042Z,Vintage Headphones,Automotive - Accessories 51,1,183.88
Noah Williams,2025-07-30T22:08:00.358Z,Advanced Coffee Maker,Beauty & Personal Care - Outdoor 153,3,1994.34
Noah Williams,2025-07-30T22:08:00.358Z,Rustic Yoga Mat,Clothing - Audio 776,4,21.44
Noah Williams,2025-07-30T22:08:00.358Z,Portable Printer,Home & Kitchen - Kids 937,3,209.49
Noah Williams,2025-07-30T22:08:00.358Z,Portable Desk,Grocery - Office 875,1,555.12
Noah Williams,2025-07-30T22:08:00.358Z,Classic Coffee Maker,Beauty & Personal Care - Bedding 378,2,375.04
Noah Williams,2025-07-30T22:08:00.358Z,Premium Mixer,Clothing - Tools 406,4,2556.44
Benjamin Moore,2025-07-30T06:30:39.443Z,Rustic Coffee Maker,Home & Kitchen - Office 64,1,418.86
Benjamin Moore,2025-07-30T06:30:39.443Z,Modern Chair,Grocery - Accessories 896,3,3345
Logan Martinez,2025-07-30T01:17:47.363Z,Compact Guitar,Beauty & Personal Care - Camera 389,2,1541.12
Logan Martinez,2025-07-30T01:17:47.363Z,Rustic Camera,Clothing - Kids 423,3,3549.03
Logan Martinez,2025-07-30T01:17:47.363Z,Premium Yoga Mat,Clothing - Tools 796,2,917.9
Logan Martinez,2025-07-30T01:17:47.363Z,Portable Cookware Set,Toys & Games - Bedding 704,4,4347.24
Lucas Garcia,2025-07-29T08:38:59.251Z,Classic Blender,Books - Storage 260,3,3168.42
Lucas Garcia,2025-07-29T08:38:59.251Z,Rustic Guitar,Clothing - Accessories 861,2,693.46
Lucas Garcia,2025-07-29T08:38:59.251Z,Deluxe Jacket,Automotive - Storage 435,4,4610
Lucas Garcia,2025-07-29T08:38:59.251Z,Classic Mixer,Electronics - Garden 210,1,833.33
Alexander Anderson,2025-07-28T15:53:07.719Z,Compact Drill,Health - Bedding 273,4,2744.92
Alexander Anderson,2025-07-28T15:53:07.719Z,Rustic Headphones,Grocery - Outdoor 602,3,3022.23
Alexander Anderson,2025-07-28T15:53:07.719Z,Ultra Backpack,Electronics - Computers 819,5,5043.3
Alexander Anderson,2025-07-28T15:53:07.719Z,Vintage Blender,Health - Audio 309,2,1168.88
Alexander Anderson,2025-07-28T15:53:07.719Z,Portable Drill,Books - Outdoor 757,4,2557.44
Alexander Anderson,2025-07-28T15:53:07.719Z,Smart Blender,Health - Office 753,1,194.3
Noah Garcia,2025-07-27T00:52:06.582Z,Vintage Speaker,Electronics - Office 192,5,4190
Noah Garcia,2025-07-27T00:52:06.582Z,Eco Backpack,Toys & Games - Tools 668,5,2970.65
Noah Garcia,2025-07-27T00:52:06.582Z,Advanced Printer,Toys & Games - Computers 924,3,2686.05
Isabella Gonzalez,2025-07-26T23:49:22.281Z,Deluxe Chair,Health - Bedding 286,4,3605.16
Lucas Jackson,2025-07-25T15:37:28.293Z,Premium Watch,Clothing - Accessories 748,1,396.18
Lucas Jackson,2025-07-25T15:37:28.293Z,Wireless Backpack,Grocery - Decor 255,4,679.84
Lucas Jackson,2025-07-25T15:37:28.293Z,Vintage Blender,Grocery - Audio 360,1,69.58
Lucas Jackson,2025-07-25T15:37:28.293Z,Deluxe Camera,Books - Fitness 106,5,5920.7
Lucas Jackson,2025-07-25T15:37:28.293Z,Essential Yoga Mat,Grocery - Office 997,2,217.26
Noah Davis,2025-07-24T13:55:11.643Z,Advanced Guitar,Clothing - Tools 47,5,5066
Noah Davis,2025-07-24T13:55:11.643Z,Vintage Yoga Mat,Automotive - Tools 919,2,1527.96
Noah Davis,2025-07-24T13:55:11.643Z,Compact Vacuum,Health - Fitness 452,5,4388.45
Lucas Lopez,2025-07-24T11:04:12.969Z,Ultra Cookware Set,Clothing - Computers 5,5,5192.5
Lucas Lopez,2025-07-24T11:04:12.969Z,Vintage Vacuum,Clothing - Lighting 474,4,2241.76
Lucas Lopez,2025-07-24T11:04:12.969Z,Compact Smartphone,Beauty & Personal Care - Outdoor 177,1,514
Sebastian Gonzalez,2025-07-23T16:11:19.844Z,Wireless Vacuum,Sports & Outdoors - Tools 879,3,1551.03
Sebastian Gonzalez,2025-07-23T16:11:19.844Z,Eco Chair,Health - Mobile 893,1,1127.75
Sebastian Gonzalez,2025-07-23T16:11:19.844Z,Portable Desk,Grocery - Office 875,5,2775.6
Sebastian Gonzalez,2025-07-23T16:11:19.844Z,Advanced Watch,Health - Wellness 399,1,80.67
Sebastian Gonzalez,2025-07-23T16:11:19.844Z,Deluxe Mixer,Electronics - Garden 551,5,2046.35
Mia Jones,2025-07-23T08:52:53.154Z,Compact Yoga Mat,Grocery - Garden 782,1,745.15
Mia Jones,2025-07-23T08:52:53.154Z,Rustic Drill,Books - Office 168,2,708.8
Mia Jones,2025-07-23T08:52:53.154Z,Deluxe Chair,Beauty & Personal Care - Office 475,1,953.43
Alexander Jones,2025-07-23T05:52:52.972Z,Wireless Treadmill,Books - Pets 697,4,3677
Logan Gonzalez,2025-07-23T05:13:07.459Z,Classic Desk,Grocery - Footwear 620,1,111.53
Logan Gonzalez,2025-07-23T05:13:07.459Z,Deluxe Monitor,Home & Kitchen - Garden 191,3,1591.83
Logan Rodriguez,2025-07-23T01:52:13.209Z,Wireless Headphones,Health - Mobile 247,3,793.56
Logan Rodriguez,2025-07-23T01:52:13.209Z,Vintage Smartphone,Beauty & Personal Care - Decor 526,2,742
Logan Rodriguez,2025-07-23T01:52:13.209Z,Modern Drill,Books - Footwear 358,3,2802.6
Logan Rodriguez,2025-07-23T01:52:13.209Z,Limited Laptop,Beauty & Personal Care - Garden 578,4,1179.64
Logan Rodriguez,2025-07-23T01:52:13.209Z,Classic Chair,Health - Kids 167,2,1891.38
Logan Rodriguez,2025-07-23T01:52:13.209Z,Compact Tablet,Sports & Outdoors - Fitness 264,1,650.02
Isabella Anderson,2025-07-22T21:40:28.239Z,Limited Camera,Health - Garden 123,2,718.92
Isabella Anderson,2025-07-22T21:40:28.239Z,Advanced Smartphone,Toys & Games - Kids 199,4,1490.08
Isabella Anderson,2025-07-22T21:40:28.239Z,Advanced Camera,Beauty & Personal Care - Outdoor 153,3,2506.83
Isabella Davis,2025-07-21T13:56:57.940Z,Deluxe Camera,Books - Fitness 106,2,2368.28
Isabella Davis,2025-07-21T13:56:57.940Z,Smart Backpack,Health - Footwear 931,5,674.3
Isabella Davis,2025-07-21T13:56:57.940Z,Advanced Vacuum,Home & Kitchen - Audio 589,1,573.4
Liam Jackson,2025-07-21T04:57:20.779Z,Ultra Camera,Electronics - Outdoor 159,1,70.01
Alexander Johnson,2025-07-20T14:16:00.326Z,Premium Guitar,Toys & Games - Kids 58,4,3526.6
Benjamin Moore,2025-07-19T18:53:01.204Z,Modern Tablet,Electronics - Garden 944,1,485.06
Benjamin Moore,2025-07-19T18:53:01.204Z,Smart Printer,Health - Fitness 834,1,559.21
Alexander Martin,2025-07-18T07:38:19.530Z,Essential Treadmill,Beauty & Personal Care - Office 685,5,5736.45
Alexander Martin,2025-07-18T07:38:19.530Z,Vintage Speaker,Home & Kitchen - Accessories 624,4,4339.76
Alexander Martin,2025-07-18T07:38:19.530Z,Vintage Chair,Grocery - Camera 87,3,3356.43
Alexander Martin,2025-07-18T07:38:19.530Z,Premium Headphones,Sports & Outdoors - Tools 879,1,954.2
Alexander Martin,2025-07-18T07:38:19.530Z,Eco Smartphone,Toys & Games - Camera 472,4,2694.08
Noah Moore,2025-07-18T05:50:50.681Z,Essential Cookware Set,Beauty & Personal Care - Outdoor 379,4,2330.44
Noah Moore,2025-07-18T05:50:50.681Z,Essential Cookware Set,Automotive - Footwear 274,1,6.18
Noah Moore,2025-07-18T05:50:50.681Z,Portable Printer,Home & Kitchen - Kids 937,1,69.83
Noah Moore,2025-07-18T05:50:50.681Z,Modern Blender,Clothing - Wellness 328,4,244.36
Noah Moore,2025-07-18T05:50:50.681Z,Ultra Coffee Maker,Electronics - Outdoor 517,4,369.36
Mason Moore,2025-07-18T01:43:05.038Z,Rustic Treadmill,Beauty & Personal Care - Camera 936,3,1861.95
Mason Moore,2025-07-18T01:43:05.038Z,Classic Chair,Health - Kids 167,4,3782.76
Mason Moore,2025-07-18T01:43:05.038Z,Advanced Jacket,Clothing - Outdoor 550,3,1102.71
Mason Moore,2025-07-18T01:43:05.038Z,Compact Yoga Mat,Beauty & Personal Care - Office 43,3,796.32
Mason Moore,2025-07-18T01:43:05.038Z,Limited Backpack,Health - Accessories 593,5,5770.25
Mason Moore,2025-07-18T01:43:05.038Z,Eco Guitar,Electronics - Computers 77,5,4956.3
Henry Thomas,2025-07-17T23:02:50.193Z,Smart Vacuum,Electronics - Computers 505,4,3006.2
Henry Thomas,2025-07-17T23:02:50.193Z,Wireless Speaker,Grocery - Audio 872,4,4204.32
Henry Thomas,2025-07-17T23:02:50.193Z,Advanced Headphones,Sports & Outdoors - Pets 741,3,1125.45
Henry Thomas,2025-07-17T23:02:50.193Z,Advanced Watch,Beauty & Personal Care - Audio 582,3,2796.21
Henry Thomas,2025-07-17T23:02:50.193Z,Limited Drill,Beauty & Personal Care - Storage 400,2,1760.5
Henry Thomas,2025-07-17T23:02:50.193Z,Modern Yoga Mat,Clothing - Tools 652,5,1605.55
Alexander Martinez,2025-07-17T14:43:12.171Z,Portable Guitar,Clothing - Wellness 72,1,215.23
Alexander Martinez,2025-07-17T14:43:12.171Z,Deluxe Blender,Health - Office 753,3,1381.89
Henry Smith,2025-07-17T11:33:01.978Z,Vintage Vacuum,Clothing - Lighting 474,4,2241.76
Henry Smith,2025-07-17T11:33:01.978Z,Premium Watch,Sports & Outdoors - Lighting 679,4,1560.32
Henry Smith,2025-07-17T11:33:01.978Z,Ultra Smartphone,Grocery - Office 875,5,1771
Henry Smith,2025-07-17T11:33:01.978Z,Wireless Coffee Maker,Books - Bedding 502,3,626.73
Liam Jackson,2025-07-17T04:55:06.152Z,Smart Headphones,Home & Kitchen - Accessories 259,5,5538.2
Liam Jackson,2025-07-17T04:55:06.152Z,Compact Tablet,Beauty & Personal Care - Garden 658,5,4493.2
Liam Jackson,2025-07-17T04:55:06.152Z,Vintage Tablet,Toys & Games - Kids 58,2,1953.1
Elijah Garcia,2025-07-17T03:28:57.395Z,Premium Backpack,Home & Kitchen - Camera 436,4,3439.48
Elijah Garcia,2025-07-17T03:28:57.395Z,Rustic Speaker,Books - Wellness 304,5,2819.7
Elijah Garcia,2025-07-17T03:28:57.395Z,Premium Tablet,Toys & Games - Computers 913,4,712.2
Elijah Garcia,2025-07-17T03:28:57.395Z,Modern Monitor,Toys & Games - Tools 668,1,764.73
Elijah Martin,2025-07-16T23:00:05.428Z,Premium Laptop,Automotive - Wellness 844,3,2375.28
Elijah Martin,2025-07-16T23:00:05.428Z,Essential Jacket,Sports & Outdoors - Camera 656,3,1982.85
Elijah Martin,2025-07-16T23:00:05.428Z,Advanced Speaker,Home & Kitchen - Bedding 40,2,1956.92
Elijah Martin,2025-07-16T23:00:05.428Z,Vintage Coffee Maker,Books - Kids 237,4,2857.96
Noah Jones,2025-07-16T05:49:22.637Z,Classic Treadmill,Beauty & Personal Care - Outdoor 769,3,1668.06
Noah Jones,2025-07-16T05:49:22.637Z,Deluxe Camera,Health - Accessories 593,2,1839.96
Lucas Moore,2025-07-15T03:58:57.913Z,Ultra Guitar,Health - Mobile 488,5,597.85
Mason Lopez,2025-07-14T06:02:52.461Z,Essential Blender,Home & Kitchen - Pets 824,3,571.71
Logan Thomas,2025-07-12T17:24:51.504Z,Limited Sneakers,Toys & Games - Computers 119,1,806.88
Logan Thomas,2025-07-12T17:24:51.504Z,Rustic Blender,Clothing - Office 597,2,1535.48
Logan Thomas,2025-07-12T17:24:51.504Z,Eco Smartphone,Automotive - Mobile 340,3,2244.78
Logan Thomas,2025-07-12T17:24:51.504Z,Compact Sneakers,Electronics - Storage 724,2,883.82
Logan Thomas,2025-07-12T17:24:51.504Z,Compact Jacket,Beauty & Personal Care - Mobile 564,3,1897.83
Mia Martinez,2025-07-12T09:45:58.777Z,Essential Monitor,Beauty & Personal Care - Bedding 251,1,883.26
Mia Martinez,2025-07-12T09:45:58.777Z,Modern Headphones,Electronics - Kids 130,3,525.6
Mia Martinez,2025-07-12T09:45:58.777Z,Limited Backpack,Beauty & Personal Care - Lighting 606,1,561.61
Mia Martinez,2025-07-12T09:45:58.777Z,Classic Sneakers,Clothing - Fitness 331,3,3248.25
Mia Martinez,2025-07-12T09:45:58.777Z,Deluxe Desk,Books - Decor 411,3,779.85
Sophia Thomas,2025-07-12T00:55:51.787Z,Modern Laptop,Home & Kitchen - Fitness 678,1,970.37
Sophia Thomas,2025-07-12T00:55:51.787Z,Smart Backpack,Beauty & Personal Care - Pets 193,3,3424.05
Amelia Martinez,2025-07-11T20:00:19.550Z,Portable Router,Clothing - Audio 776,1,13.09
Sebastian Taylor,2025-07-11T09:29:28.004Z,Premium Coffee Maker,Sports & Outdoors - Bedding 419,2,1425.14
Sebastian Taylor,2025-07-11T09:29:28.004Z,Advanced Laptop,Home & Kitchen - Outdoor 473,4,2017.64
Sebastian Taylor,2025-07-11T09:29:28.004Z,Portable Tablet,Toys & Games - Storage 682,1,295.48
Isabella Lopez,2025-07-11T08:47:33.162Z,Compact Guitar,Sports & Outdoors - Wellness 11,4,1287.48
Isabella Lopez,2025-07-11T08:47:33.162Z,Portable Laptop,Health - Wellness 402,4,594.44
Isabella Lopez,2025-07-11T08:47:33.162Z,Deluxe Camera,Automotive - Office 534,5,4298.3
Isabella Lopez,2025-07-11T08:47:33.162Z,Advanced Speaker,Clothing - Kids 866,4,2457.48
Isabella Lopez,2025-07-11T08:47:33.162Z,Premium Guitar,Health - Kids 124,4,3012.88
Sebastian Garcia,2025-07-10T08:20:46.792Z,Portable Blender,Automotive - Decor 773,1,433.41
Sebastian Garcia,2025-07-10T08:20:46.792Z,Premium Mixer,Home & Kitchen - Bedding 443,1,727.67
Sebastian Garcia,2025-07-10T08:20:46.792Z,Compact Tablet,Beauty & Personal Care - Garden 658,1,898.64
Sebastian Garcia,2025-07-10T08:20:46.792Z,Classic Chair,Electronics - Garden 806,2,32.38
Benjamin Moore,2025-07-09T02:33:35.316Z,Smart Jacket,Sports & Outdoors - Wellness 384,3,3504.57
Benjamin Moore,2025-07-09T02:33:35.316Z,Portable Treadmill,Home & Kitchen - Mobile 194,5,2363.3
Benjamin Moore,2025-07-09T02:33:35.316Z,Eco Yoga Mat,Grocery - Fitness 583,3,1866.87
Amelia Garcia,2025-07-08T19:58:57.543Z,Advanced Blender,Books - Wellness 706,5,638.75
Isabella Martin,2025-07-07T20:17:43.843Z,Limited Monitor,Automotive - Accessories 278,2,1580.2
Isabella Martin,2025-07-07T20:17:43.843Z,Vintage Headphones,Electronics - Fitness 599,5,1523.6
Emma Smith,2025-07-07T13:55:53.107Z,Rustic Drill,Books - Office 168,5,1772
Emma Smith,2025-07-07T13:55:53.107Z,Essential Blender,Home & Kitchen - Pets 824,4,762.28
Emma Smith,2025-07-07T13:55:53.107Z,Smart Printer,Grocery - Outdoor 351,2,1370.42
Emma Smith,2025-07-07T13:55:53.107Z,Advanced Watch,Beauty & Personal Care - Audio 582,1,932.07
Emma Smith,2025-07-07T13:55:53.107Z,Modern Backpack,Electronics - Wellness 310,4,4170.84
Emma Smith,2025-07-07T13:55:53.107Z,Modern Guitar,Automotive - Pets 613,3,2616.36
Logan Miller,2025-07-06T06:16:24.700Z,Premium Router,Beauty & Personal Care - Accessories 864,4,3157.52
Logan Miller,2025-07-06T06:16:24.700Z,Wireless Drill,Sports & Outdoors - Garden 653,3,2670.57
Logan Miller,2025-07-06T06:16:24.700Z,Eco Blender,Toys & Games - Footwear 827,3,1646.16
Ava Miller,2025-07-05T18:16:39.694Z,Limited Cookware Set,Automotive - Pets 334,5,5029.7
Mia Taylor,2025-07-05T13:18:05.921Z,Limited Camera,Toys & Games - Storage 344,1,963.29
Ava Brown,2025-07-05T06:47:39.714Z,Modern Smartphone,Electronics - Outdoor 159,2,659
Ava Brown,2025-07-05T06:47:39.714Z,Limited Backpack,Automotive - Pets 794,3,481.26
Lucas Williams,2025-07-05T02:45:11.447Z,Ultra Yoga Mat,Sports & Outdoors - Accessories 627,1,655.15
Lucas Williams,2025-07-05T02:45:11.447Z,Deluxe Printer,Beauty & Personal Care - Footwear 543,2,1891.66
Lucas Williams,2025-07-05T02:45:11.447Z,Premium Smartphone,Sports & Outdoors - Office 865,1,51.17
Ava Brown,2025-07-04T17:21:08.402Z,Advanced Camera,Home & Kitchen - Wellness 823,4,1473.48
Ava Brown,2025-07-04T17:21:08.402Z,Limited Cookware Set,Clothing - Fitness 467,1,105.17
Ava Brown,2025-07-04T17:21:08.402Z,Ultra Backpack,Electronics - Computers 819,3,3025.98
Ava Brown,2025-07-04T17:21:08.402Z,Classic Headphones,Home & Kitchen - Tools 987,2,1511.48
Ava Brown,2025-07-04T17:21:08.402Z,Ultra Speaker,Clothing - Audio 146,1,1073.67
Emma Jackson,2025-07-04T06:10:01.471Z,Ultra Desk,Beauty & Personal Care - Kids 698,5,5358.45
Emma Jackson,2025-07-04T06:10:01.471Z,Smart Blender,Health - Office 753,1,194.3
Emma Jackson,2025-07-04T06:10:01.471Z,Portable Router,Clothing - Audio 776,2,26.18
Emma Jackson,2025-07-04T06:10:01.471Z,Compact Watch,Electronics - Tools 171,2,257.82
Emma Jackson,2025-07-04T06:10:01.471Z,Compact Router,Books - Audio 713,4,1441.56
Lucas Martin,2025-07-03T14:45:13.364Z,Smart Camera,Home & Kitchen - Decor 200,3,90.87
Lucas Martin,2025-07-03T14:45:13.364Z,Advanced Vacuum,Home & Kitchen - Computers 752,4,4446.72
Lucas Martin,2025-07-03T14:45:13.364Z,Essential Blender,Books - Computers 321,2,2338.6
Lucas Martin,2025-07-03T14:45:13.364Z,Compact Headphones,Beauty & Personal Care - Audio 205,2,1016.82
Lucas Martin,2025-07-03T14:45:13.364Z,Advanced Monitor,Clothing - Fitness 467,3,1915.95
Lucas Martin,2025-07-03T14:45:13.364Z,Classic Yoga Mat,Health - Pets 180,2,982.56
Benjamin Gonzalez,2025-07-02T14:50:32.321Z,Deluxe Smartphone,Automotive - Fitness 787,2,1475.46
Benjamin Gonzalez,2025-07-02T14:50:32.321Z,Compact Coffee Maker,Toys & Games - Wellness 973,3,3570.45
